month,business_unit,line_item,actual,budget,variance_eur,variance_pct,direction,suspected_data_error,materiality,evidence_notes,analyst_comment
2024-10,Digital/Influence,Payroll,244543.71,245380.0,-836.29,-0.003408,F,False,,,
2024-11,Digital/Influence,Payroll,244576.91,245985.17,-1408.26,-0.005725,F,False,,,
2024-12,Digital/Influence,Payroll,239218.44,246591.84,-7373.4,-0.029901,F,False,,,
2025-01,Digital/Influence,Payroll,259166.53,247200.0,11966.53,0.048408,U,False,,,
2025-02,Digital/Influence,Payroll,247382.93,247809.66,-426.73,-0.001722,F,False,,,
2025-03,Digital/Influence,Payroll,243600.72,248420.83,-4820.11,-0.019403,F,False,,,
2025-04,Digital/Influence,Payroll,249688.39,249033.5,654.89,0.00263,U,False,,,
2025-05,Digital/Influence,Payroll,241829.92,249647.68,-7817.76,-0.031315,F,False,,,
2025-06,Digital/Influence,Payroll,246127.88,250263.38,-4135.5,-0.016525,F,False,,,
2025-07,Digital/Influence,Payroll,254427.3,250880.6,3546.7,0.014137,U,False,,,
2025-08,Digital/Influence,Payroll,249954.71,251499.34,-1544.63,-0.006142,F,False,,,
2025-09,Digital/Influence,Payroll,252377.48,252119.6,257.88,0.001023,U,False,,,
2025-10,Digital/Influence,Payroll,253691.57,252741.4,950.17,0.003759,U,False,,,
2025-11,Digital/Influence,Payroll,260135.58,253364.73,6770.85,0.026724,U,False,,,
2025-12,Digital/Influence,Payroll,248543.38,253989.59,-5446.21,-0.021443,F,False,,,
2026-01,Digital/Influence,Payroll,248391.28,254616.0,-6224.72,-0.024447,F,False,,,
2026-02,Digital/Influence,Payroll,259392.18,255243.95,4148.23,0.016252,U,False,,,
2026-03,Digital/Influence,Payroll,252615.59,255873.45,-3257.86,-0.012732,F,False,,,
2026-04,Digital/Influence,Payroll,257711.49,256504.51,1206.98,0.004705,U,False,,,
2026-05,Digital/Influence,Payroll,253979.59,257137.11,-3157.52,-0.01228,F,False,,,
2026-06,Digital/Influence,Payroll,255021.11,257771.28,-2750.17,-0.010669,F,False,,,
2024-01,Digital/Influence,Revenue,1465050.9,1458333.33,6717.57,0.004606,F,False,,,
2024-02,Digital/Influence,Revenue,1815989.83,1672122.9,143866.93,0.086038,F,False,,,
2024-03,Digital/Influence,Revenue,1974895.21,1887296.62,87598.59,0.046415,F,False,,,
2024-04,Digital/Influence,Revenue,2459199.36,2419440.45,39758.91,0.016433,F,False,,,
2024-05,Digital/Influence,Revenue,2785474.99,2638435.95,147039.04,0.05573,F,False,,,
2024-06,Digital/Influence,Revenue,2561544.3,2541190.56,20353.74,0.00801,F,False,,,
2024-07,Digital/Influence,Revenue,1662372.53,1805902.74,-143530.21,-0.079478,U,False,,,
2024-08,Digital/Influence,Revenue,1217405.83,1278928.09,-61522.26,-0.048105,U,False,,,
2024-09,Digital/Influence,Revenue,2139664.68,2031598.71,108065.97,0.053193,F,False,,,
2024-10,Digital/Influence,Revenue,2649395.45,2574631.11,74764.34,0.029039,F,False,,,
2024-11,Digital/Influence,Revenue,2950163.5,2798314.77,151848.73,0.054264,F,False,,,
2024-12,Digital/Influence,Revenue,2335693.67,2375556.38,-39862.71,-0.01678,U,False,,,
2025-01,Digital/Influence,Revenue,1291856.56,1516666.67,-224810.11,-0.148226,U,False,single,,"Two platform go-lives slipped from January into February on client-side content delays. Revenue is recognized on delivery, so January carries the gap; both projects were invoiced in February. (FP&A Analyst, 2025-02-10)"
2025-02,Digital/Influence,Revenue,1713155.43,1739007.82,-25852.39,-0.014866,U,False,,,
2025-03,Digital/Influence,Revenue,2050899.57,1962788.48,88111.09,0.044891,F,False,,,
2025-04,Digital/Influence,Revenue,2460542.25,2516218.07,-55675.82,-0.022127,U,False,,,
2025-05,Digital/Influence,Revenue,2682430.97,2743973.39,-61542.42,-0.022428,U,False,,,
2025-06,Digital/Influence,Revenue,2538899.88,2642838.18,-103938.3,-0.039328,U,False,,,
2025-07,Digital/Influence,Revenue,1897238.42,1878138.85,19099.57,0.010169,F,False,,,
2025-08,Digital/Influence,Revenue,1465426.26,1330085.22,135341.04,0.101754,F,False,single,,"One retainer client commissioned an out-of-cycle campaign microsite in an otherwise quiet August. (FP&A Analyst, 2025-09-09)"
2025-09,Digital/Influence,Revenue,1915910.14,2112862.65,-196952.51,-0.093216,U,False,single,N08,
2025-10,Digital/Influence,Revenue,2590203.41,2677616.36,-87412.95,-0.032646,U,False,,,
2025-11,Digital/Influence,Revenue,2937871.92,2910247.36,27624.56,0.009492,F,False,,,
2025-12,Digital/Influence,Revenue,2327736.24,2470578.64,-142842.4,-0.057817,U,False,,,
2026-01,Digital/Influence,Revenue,1595902.36,1577333.33,18569.03,0.011772,F,False,,,
2026-02,Digital/Influence,Revenue,1770262.06,1808568.13,-38306.07,-0.02118,U,False,,,
2026-03,Digital/Influence,Revenue,2171376.48,2041300.02,130076.46,0.063722,F,False,,,
2026-04,Digital/Influence,Revenue,2687265.02,2616866.79,70398.23,0.026902,F,False,,,
2026-05,Digital/Influence,Revenue,2955584.9,2853732.32,101852.58,0.035691,F,False,,,
2026-06,Digital/Influence,Revenue,2663392.52,2748551.71,-85159.19,-0.030983,U,False,,,
2024-01,Government & Institutions,COGS,69459.46,58333.33,11126.13,0.190734,U,False,,,
2024-02,Government & Institutions,COGS,64625.71,66884.92,-2259.21,-0.033778,F,False,,,
2024-03,Government & Institutions,COGS,73797.03,75491.86,-1694.83,-0.02245,F,False,,,
2024-04,Government & Institutions,COGS,102335.16,96777.62,5557.54,0.057426,U,False,,,
2024-05,Government & Institutions,COGS,110485.99,105537.44,4948.55,0.046889,U,False,,,
2024-06,Government & Institutions,COGS,86969.97,101647.62,-14677.65,-0.144397,F,False,,,
2024-07,Government & Institutions,COGS,65988.64,72236.11,-6247.47,-0.086487,F,False,,,
2024-08,Government & Institutions,COGS,52387.55,51157.12,1230.43,0.024052,U,False,,,
2024-09,Government & Institutions,COGS,89540.27,81263.95,8276.32,0.101845,U,False,,,
2024-10,Government & Institutions,COGS,88368.14,102985.24,-14617.1,-0.141934,F,False,,,
2024-11,Government & Institutions,COGS,117003.18,111932.59,5070.59,0.0453,U,False,,,
2024-12,Government & Institutions,COGS,96810.43,95022.26,1788.17,0.018818,U,False,,,
2025-01,Government & Institutions,COGS,57108.09,60666.67,-3558.58,-0.058658,F,False,,,
2025-02,Government & Institutions,COGS,66779.71,69560.31,-2780.6,-0.039974,F,False,,,
2025-03,Government & Institutions,COGS,70720.32,78511.54,-7791.22,-0.099237,F,False,,,
2025-04,Government & Institutions,COGS,104600.45,100648.72,3951.73,0.039263,U,False,,,
2025-05,Government & Institutions,COGS,96409.16,109758.94,-13349.78,-0.121628,F,False,,,
2025-06,Government & Institutions,COGS,101038.99,105713.53,-4674.54,-0.044219,F,False,,,
2025-07,Government & Institutions,COGS,74117.64,75125.55,-1007.91,-0.013416,F,False,,,
2025-08,Government & Institutions,COGS,55646.03,53203.41,2442.62,0.045911,U,False,,,
2025-09,Government & Institutions,COGS,96812.95,84514.51,12298.44,0.145519,U,False,,,
2025-10,Government & Institutions,COGS,109494.47,107104.65,2389.82,0.022313,U,False,,,
2025-11,Government & Institutions,COGS,117635.63,116409.89,1225.74,0.01053,U,False,,,
2025-12,Government & Institutions,COGS,94539.63,98823.15,-4283.52,-0.043345,F,False,,,
2026-01,Government & Institutions,COGS,66432.75,63093.33,3339.42,0.052928,U,False,,,
2026-02,Government & Institutions,COGS,75917.83,72342.73,3575.1,0.049419,U,False,,,
2026-03,Government & Institutions,COGS,81017.65,81652.0,-634.35,-0.007769,F,False,,,
2026-04,Government & Institutions,COGS,96811.05,104674.67,-7863.62,-0.075124,F,False,,,
2026-05,Government & Institutions,COGS,113787.91,114149.29,-361.38,-0.003166,F,False,,,
2026-06,Government & Institutions,COGS,104606.13,109942.07,-5335.94,-0.048534,F,False,,,
2024-01,Government & Institutions,Opex - Facilities,8948.72,9000.0,-51.28,-0.005698,F,False,,,
2024-02,Government & Institutions,Opex - Facilities,9057.74,9011.25,46.49,0.005159,U,False,,,
2024-03,Government & Institutions,Opex - Facilities,9522.66,9022.5,500.16,0.055435,U,False,,,
2024-04,Government & Institutions,Opex - Facilities,9081.83,9033.75,48.08,0.005322,U,False,,,
2024-05,Government & Institutions,Opex - Facilities,9022.86,9045.0,-22.14,-0.002448,F,False,,,
2024-06,Government & Institutions,Opex - Facilities,9130.25,9056.25,74.0,0.008171,U,False,,,
2024-07,Government & Institutions,Opex - Facilities,9172.96,9067.5,105.46,0.011631,U,False,,,
2024-08,Government & Institutions,Opex - Facilities,8948.26,9078.75,-130.49,-0.014373,F,False,,,
2024-09,Government & Institutions,Opex - Facilities,9349.63,9090.0,259.63,0.028562,U,False,,,
2024-10,Government & Institutions,Opex - Facilities,9046.34,9101.25,-54.91,-0.006033,F,False,,,
2024-11,Government & Institutions,Opex - Facilities,8863.57,9112.5,-248.93,-0.027317,F,False,,,
2024-12,Government & Institutions,Opex - Facilities,9120.44,9123.75,-3.31,-0.000363,F,False,,,
2025-01,Government & Institutions,Opex - Facilities,9109.0,9135.0,-26.0,-0.002846,F,False,,,
2025-02,Government & Institutions,Opex - Facilities,9356.79,9146.25,210.54,0.023019,U,False,,,
2025-03,Government & Institutions,Opex - Facilities,9233.91,9157.5,76.41,0.008344,U,False,,,
2025-04,Government & Institutions,Opex - Facilities,9495.45,9168.75,326.7,0.035632,U,False,,,
2025-05,Government & Institutions,Opex - Facilities,9077.63,9180.0,-102.37,-0.011151,F,False,,,
2025-06,Government & Institutions,Opex - Facilities,9504.5,9191.25,313.25,0.034081,U,False,,,
2025-07,Government & Institutions,Opex - Facilities,9406.8,9202.5,204.3,0.0222,U,False,,,
2025-08,Government & Institutions,Opex - Facilities,9678.63,9213.75,464.88,0.050455,U,False,,,
2025-09,Government & Institutions,Opex - Facilities,8922.38,9225.0,-302.62,-0.032804,F,False,,,
2025-10,Government & Institutions,Opex - Facilities,9484.03,9236.25,247.78,0.026827,U,False,,,
2025-11,Government & Institutions,Opex - Facilities,9040.51,9247.5,-206.99,-0.022383,F,False,,,
2025-12,Government & Institutions,Opex - Facilities,9552.96,9258.75,294.21,0.031776,U,False,,,
2026-01,Government & Institutions,Opex - Facilities,9628.01,9270.0,358.01,0.03862,U,False,,,
2026-02,Government & Institutions,Opex - Facilities,9120.34,9281.25,-160.91,-0.017337,F,False,,,
2026-03,Government & Institutions,Opex - Facilities,9368.66,9292.5,76.16,0.008196,U,False,,,
2026-04,Government & Institutions,Opex - Facilities,9311.87,9303.75,8.12,0.000873,U,False,,,
2026-05,Government & Institutions,Opex - Facilities,8999.84,9315.0,-315.16,-0.033834,F,False,,,
2026-06,Government & Institutions,Opex - Facilities,9232.26,9326.25,-93.99,-0.010078,F,False,,,
2024-01,Government & Institutions,Opex - IT,14656.53,15000.0,-343.47,-0.022898,F,False,,,
2024-02,Government & Institutions,Opex - IT,17492.33,15025.0,2467.33,0.164215,U,False,,,
2024-03,Government & Institutions,Opex - IT,14579.88,15050.0,-470.12,-0.031237,F,False,,,
2024-04,Government & Institutions,Opex - IT,14026.93,15075.0,-1048.07,-0.069524,F,False,,,
2024-05,Government & Institutions,Opex - IT,14686.45,15100.0,-413.55,-0.027387,F,False,,,
2024-06,Government & Institutions,Opex - IT,16074.66,15125.0,949.66,0.062787,U,False,,,
2024-07,Government & Institutions,Opex - IT,15360.54,15150.0,210.54,0.013897,U,False,,,
2024-08,Government & Institutions,Opex - IT,14646.42,15175.0,-528.58,-0.034832,F,False,,,
2024-09,Government & Institutions,Opex - IT,14901.15,15200.0,-298.85,-0.019661,F,False,,,
2024-10,Government & Institutions,Opex - IT,14110.34,15225.0,-1114.66,-0.073212,F,False,,,
2024-11,Government & Institutions,Opex - IT,39366.12,15250.0,24116.12,1.581385,U,False,single,N06,
2024-12,Government & Institutions,Opex - IT,14010.13,15275.0,-1264.87,-0.082807,F,False,,,
2025-01,Government & Institutions,Opex - IT,14048.73,15300.0,-1251.27,-0.081782,F,False,,,
2025-02,Government & Institutions,Opex - IT,15671.45,15325.0,346.45,0.022607,U,False,,,
2025-03,Government & Institutions,Opex - IT,15119.54,15350.0,-230.46,-0.015014,F,False,,,
2025-04,Government & Institutions,Opex - IT,16607.15,15375.0,1232.15,0.08014,U,False,,,
2025-05,Government & Institutions,Opex - IT,16036.08,15400.0,636.08,0.041304,U,False,,,
2025-06,Government & Institutions,Opex - IT,17627.9,15425.0,2202.9,0.142814,U,False,,,
2025-07,Government & Institutions,Opex - IT,16235.32,15450.0,785.32,0.05083,U,False,,,
2025-08,Government & Institutions,Opex - IT,13890.56,15475.0,-1584.44,-0.102387,F,False,,,
2025-09,Government & Institutions,Opex - IT,15751.47,15500.0,251.47,0.016224,U,False,,,
2025-10,Government & Institutions,Opex - IT,17757.57,15525.0,2232.57,0.143805,U,False,,,
2025-11,Government & Institutions,Opex - IT,15362.09,15550.0,-187.91,-0.012084,F,False,,,
2025-12,Government & Institutions,Opex - IT,16815.64,15575.0,1240.64,0.079656,U,False,,,
2026-01,Government & Institutions,Opex - IT,16073.34,15600.0,473.34,0.030342,U,False,,,
2026-02,Government & Institutions,Opex - IT,15372.4,15625.0,-252.6,-0.016166,F,False,,,
2026-03,Government & Institutions,Opex - IT,15955.62,15650.0,305.62,0.019528,U,False,,,
2026-04,Government & Institutions,Opex - IT,13340.25,15675.0,-2334.75,-0.148947,F,False,,,
2026-05,Government & Institutions,Opex - IT,17661.17,15700.0,1961.17,0.124915,U,False,,,
2026-06,Government & Institutions,Opex - IT,18036.43,15725.0,2311.43,0.146991,U,False,,,
2024-01,Government & Institutions,Opex - Marketing,440.87,455.0,-14.13,-0.031055,F,False,,,
2024-02,Government & Institutions,Opex - Marketing,502.86,470.0,32.86,0.069915,U,False,,,
2024-03,Government & Institutions,Opex - Marketing,492.97,485.0,7.97,0.016433,U,False,,,
2024-04,Government & Institutions,Opex - Marketing,539.19,522.5,16.69,0.031943,U,False,,,
2024-05,Government & Institutions,Opex - Marketing,488.99,537.5,-48.51,-0.090251,F,False,,,
2024-06,Government & Institutions,Opex - Marketing,394.07,530.0,-135.93,-0.256472,F,False,,,
2024-07,Government & Institutions,Opex - Marketing,591.27,477.5,113.77,0.238262,U,False,,,
2024-08,Government & Institutions,Opex - Marketing,417.06,440.0,-22.94,-0.052136,F,False,,,
2024-09,Government & Institutions,Opex - Marketing,507.97,492.5,15.47,0.031411,U,False,,,
2024-10,Government & Institutions,Opex - Marketing,478.93,530.0,-51.07,-0.096358,F,False,,,
2024-11,Government & Institutions,Opex - Marketing,602.18,545.0,57.18,0.104917,U,False,,,
2024-12,Government & Institutions,Opex - Marketing,551.14,515.0,36.14,0.070175,U,False,,,
2025-01,Government & Institutions,Opex - Marketing,439.03,455.0,-15.97,-0.035099,F,False,,,
2025-02,Government & Institutions,Opex - Marketing,538.68,470.0,68.68,0.146128,U,False,,,
2025-03,Government & Institutions,Opex - Marketing,511.61,485.0,26.61,0.054866,U,False,,,
2025-04,Government & Institutions,Opex - Marketing,405.08,522.5,-117.42,-0.224727,F,False,,,
2025-05,Government & Institutions,Opex - Marketing,634.12,537.5,96.62,0.179758,U,False,,,
2025-06,Government & Institutions,Opex - Marketing,638.58,530.0,108.58,0.204868,U,False,,,
2025-07,Government & Institutions,Opex - Marketing,537.17,477.5,59.67,0.124963,U,False,,,
2025-08,Government & Institutions,Opex - Marketing,415.53,440.0,-24.47,-0.055614,F,False,,,
2025-09,Government & Institutions,Opex - Marketing,493.09,492.5,0.59,0.001198,U,False,,,
2025-10,Government & Institutions,Opex - Marketing,525.77,530.0,-4.23,-0.007981,F,False,,,
2025-11,Government & Institutions,Opex - Marketing,486.01,545.0,-58.99,-0.108239,F,False,,,
2025-12,Government & Institutions,Opex - Marketing,508.68,515.0,-6.32,-0.012272,F,False,,,
2026-01,Government & Institutions,Opex - Marketing,470.68,455.0,15.68,0.034462,U,False,,,
2026-02,Government & Institutions,Opex - Marketing,480.21,470.0,10.21,0.021723,U,False,,,
2026-03,Government & Institutions,Opex - Marketing,465.5,485.0,-19.5,-0.040206,F,False,,,
2026-04,Government & Institutions,Opex - Marketing,411.9,522.5,-110.6,-0.211675,F,False,,,
2026-05,Government & Institutions,Opex - Marketing,558.78,537.5,21.28,0.039591,U,False,,,
2026-06,Government & Institutions,Opex - Marketing,605.66,530.0,75.66,0.142755,U,False,,,
2024-01,Government & Institutions,Opex - Travel,1100.62,1410.0,-309.38,-0.219418,F,False,,,
2024-02,Government & Institutions,Opex - Travel,1199.29,1410.0,-210.71,-0.14944,F,False,,,
2024-03,Government & Institutions,Opex - Travel,1203.19,1455.0,-251.81,-0.173065,F,False,,,
2024-04,Government & Institutions,Opex - Travel,1659.55,1567.5,92.05,0.058724,U,False,,,
2024-05,Government & Institutions,Opex - Travel,1609.67,1612.5,-2.83,-0.001755,F,False,,,
2024-06,Government & Institutions,Opex - Travel,1506.89,1590.0,-83.11,-0.05227,F,False,,,
2024-07,Government & Institutions,Opex - Travel,1482.54,1432.5,50.04,0.034932,U,False,,,
2024-08,Government & Institutions,Opex - Travel,1485.23,1320.0,165.23,0.125174,U,False,,,
2024-09,Government & Institutions,Opex - Travel,1414.74,1477.5,-62.76,-0.042477,F,False,,,
2024-10,Government & Institutions,Opex - Travel,1221.06,1590.0,-368.94,-0.232038,F,False,,,
2024-11,Government & Institutions,Opex - Travel,1625.69,1635.0,-9.31,-0.005694,F,False,,,
2024-12,Government & Institutions,Opex - Travel,1542.89,1545.0,-2.11,-0.001366,F,False,,,
2025-01,Government & Institutions,Opex - Travel,1458.6,1365.0,93.6,0.068571,U,False,,,
2025-02,Government & Institutions,Opex - Travel,1279.87,1410.0,-130.13,-0.092291,F,False,,,
2025-03,Government & Institutions,Opex - Travel,1463.48,1455.0,8.48,0.005828,U,False,,,
2025-04,Government & Institutions,Opex - Travel,1313.59,1567.5,-253.91,-0.161984,F,False,,,
2025-05,Government & Institutions,Opex - Travel,1762.6,1612.5,150.1,0.093085,U,False,,,
2025-06,Government & Institutions,Opex - Travel,1428.6,1590.0,-161.4,-0.101509,F,False,,,
2025-07,Government & Institutions,Opex - Travel,1495.89,1432.5,63.39,0.044251,U,False,,,
2025-08,Government & Institutions,Opex - Travel,1331.04,1320.0,11.04,0.008364,U,False,,,
2025-09,Government & Institutions,Opex - Travel,1677.05,1477.5,199.55,0.135059,U,False,,,
2025-10,Government & Institutions,Opex - Travel,1581.86,1590.0,-8.14,-0.005119,F,False,,,
2025-11,Government & Institutions,Opex - Travel,1601.82,1635.0,-33.18,-0.020294,F,False,,,
2025-12,Government & Institutions,Opex - Travel,1268.95,1545.0,-276.05,-0.178673,F,False,,,
2026-01,Government & Institutions,Opex - Travel,1217.08,1365.0,-147.92,-0.108366,F,False,,,
2026-02,Government & Institutions,Opex - Travel,1365.01,1410.0,-44.99,-0.031908,F,False,,,
2026-03,Government & Institutions,Opex - Travel,1500.32,1455.0,45.32,0.031148,U,False,,,
2026-04,Government & Institutions,Opex - Travel,1385.34,1567.5,-182.16,-0.116211,F,False,,,
2026-05,Government & Institutions,Opex - Travel,1181.51,1612.5,-430.99,-0.267281,F,False,,,
2026-06,Government & Institutions,Opex - Travel,1538.12,1590.0,-51.88,-0.032629,F,False,,,
2024-01,Government & Institutions,Payroll,162009.45,163333.33,-1323.88,-0.008105,F,False,,,
2024-02,Government & Institutions,Payroll,165453.77,163736.16,1717.61,0.01049,U,False,,,
2024-03,Government & Institutions,Payroll,166159.74,164139.97,2019.77,0.012305,U,False,,,
2024-04,Government & Institutions,Payroll,160912.49,164544.79,-3632.3,-0.022075,F,False,,,
2024-05,Government & Institutions,Payroll,159368.8,164950.6,-5581.8,-0.033839,F,False,,,
2024-06,Government & Institutions,Payroll,166951.68,165357.41,1594.27,0.009641,U,False,,,
2024-07,Government & Institutions,Payroll,168536.19,165765.23,2770.96,0.016716,U,False,,,
2024-08,Government & Institutions,Payroll,168251.51,166174.05,2077.46,0.012502,U,False,,,
2024-09,Government & Institutions,Payroll,165055.17,166583.88,-1528.71,-0.009177,F,False,,,
2024-10,Government & Institutions,Payroll,164381.53,166994.72,-2613.19,-0.015648,F,False,,,
2024-11,Government & Institutions,Payroll,163955.28,167406.58,-3451.3,-0.020616,F,False,,,
2024-12,Government & Institutions,Payroll,169992.66,167819.45,2173.21,0.01295,U,False,,,
2025-01,Government & Institutions,Payroll,162972.75,168233.33,-5260.58,-0.03127,F,False,,,
2025-02,Government & Institutions,Payroll,163600.13,168648.24,-5048.11,-0.029933,F,False,,,
2025-03,Government & Institutions,Payroll,170578.36,169064.17,1514.19,0.008956,U,False,,,
2025-04,Government & Institutions,Payroll,172216.59,169481.13,2735.46,0.01614,U,False,,,
2025-05,Government & Institutions,Payroll,170235.64,169899.12,336.52,0.001981,U,False,,,
2025-06,Government & Institutions,Payroll,169298.73,170318.14,-1019.41,-0.005985,F,False,,,
2025-07,Government & Institutions,Payroll,172922.36,170738.19,2184.17,0.012793,U,False,,,
2025-08,Government & Institutions,Payroll,165053.64,171159.27,-6105.63,-0.035672,F,False,,,
2025-09,Government & Institutions,Payroll,172457.19,171581.4,875.79,0.005104,U,False,,,
2025-10,Government & Institutions,Payroll,167523.32,172004.56,-4481.24,-0.026053,F,False,,,
2025-11,Government & Institutions,Payroll,172581.24,172428.77,152.47,0.000884,U,False,,,
2025-12,Government & Institutions,Payroll,174206.66,172854.03,1352.63,0.007825,U,False,,,
2026-01,Government & Institutions,Payroll,170351.74,173280.33,-2928.59,-0.016901,F,False,,,
2026-02,Government & Institutions,Payroll,169385.13,173707.69,-4322.56,-0.024884,F,False,,,
2026-03,Government & Institutions,Payroll,171948.72,174136.1,-2187.38,-0.012561,F,False,,,
2026-04,Government & Institutions,Payroll,179585.29,174565.57,5019.72,0.028755,U,False,,,
2026-05,Government & Institutions,Payroll,179245.66,174996.09,4249.57,0.024284,U,False,,,
2026-06,Government & Institutions,Payroll,172289.82,175427.68,-3137.86,-0.017887,F,False,,,
2024-01,Government & Institutions,Revenue,630319.0,583333.33,46985.67,0.080547,F,False,,,
2024-02,Government & Institutions,Revenue,631614.73,668849.16,-37234.43,-0.055669,U,False,,,
2024-03,Government & Institutions,Revenue,742185.99,754918.65,-12732.66,-0.016866,U,False,,,
2024-04,Government & Institutions,Revenue,959348.17,967776.18,-8428.01,-0.008709,U,False,,,
2024-05,Government & Institutions,Revenue,1119357.44,1055374.38,63983.06,0.060626,F,False,,,
2024-06,Government & Institutions,Revenue,929788.48,1016476.22,-86687.74,-0.085283,U,False,,,
2024-07,Government & Institutions,Revenue,696577.33,722361.1,-25783.77,-0.035694,U,False,,,
2024-08,Government & Institutions,Revenue,507301.46,511571.24,-4269.78,-0.008346,U,False,,,
2024-09,Government & Institutions,Revenue,844771.32,812639.48,32131.84,0.03954,F,False,,,
2024-10,Government & Institutions,Revenue,913902.53,1029852.45,-115949.92,-0.112589,U,False,single,,"Two institutional clients pushed their October milestone invoicing into November after a budget-cycle approval delay on their side. Timing only. (FP&A Analyst, 2024-11-08)"
2024-11,Government & Institutions,Revenue,1181614.48,1119325.91,62288.57,0.055648,F,False,,,
2024-12,Government & Institutions,Revenue,976759.84,950222.55,26537.29,0.027927,F,False,,,
2025-01,Government & Institutions,Revenue,600275.74,606666.67,-6390.93,-0.010534,U,False,,,
2025-02,Government & Institutions,Revenue,734835.8,695603.13,39232.67,0.056401,F,False,,,
2025-03,Government & Institutions,Revenue,740357.5,785115.39,-44757.89,-0.057008,U,False,,,
2025-04,Government & Institutions,Revenue,1014444.47,1006487.23,7957.24,0.007906,F,False,,,
2025-05,Government & Institutions,Revenue,1041578.11,1097589.35,-56011.24,-0.051031,U,False,,,
2025-06,Government & Institutions,Revenue,1009927.28,1057135.27,-47207.99,-0.044657,U,False,,,
2025-07,Government & Institutions,Revenue,716665.84,751255.54,-34589.7,-0.046043,U,False,,,
2025-08,Government & Institutions,Revenue,548976.88,532034.09,16942.79,0.031845,F,False,,,
2025-09,Government & Institutions,Revenue,918207.66,845145.06,73062.6,0.08645,F,False,,,
2025-10,Government & Institutions,Revenue,1092306.35,1071046.54,21259.81,0.01985,F,False,,,
2025-11,Government & Institutions,Revenue,1164765.12,1164098.94,666.18,0.000572,F,False,,,
2025-12,Government & Institutions,Revenue,926451.4,988231.45,-61780.05,-0.062516,U,False,,,
2026-01,Government & Institutions,Revenue,663295.07,630933.33,32361.74,0.051292,F,False,,,
2026-02,Government & Institutions,Revenue,763215.01,723427.25,39787.76,0.054999,F,False,,,
2026-03,Government & Institutions,Revenue,826844.28,816520.01,10324.27,0.012644,F,False,,,
2026-04,Government & Institutions,Revenue,987112.04,1046746.72,-59634.68,-0.056971,U,False,,,
2026-05,Government & Institutions,Revenue,1143257.52,1141492.93,1764.59,0.001546,F,False,,,
2026-06,Government & Institutions,Revenue,1078542.33,1099421.0,-20878.67,-0.018991,U,False,,,
